list-i-none,8,1,1,24,683672,28486
list-i-none,8,2,1,48,1001720,20869
list-i-none,8,4,1,96,977864,10186
list-i-none,8,8,1,192,316887,1650
list-i-none,8,16,1,384,339596,884
list-i-none,12,1,1,36,452749,12576
list-i-none,12,2,1,72,1110656,15425
list-i-none,12,4,1,144,728177,5056
list-i-none,12,8,1,288,444794,1544
list-i-none,12,16,1,576,434274,753
list-d-none,2,1,1,6,204603,34100
list-d-none,2,2,1,12,188430,15702
list-d-none,2,4,1,24,143847,5993
list-d-none,2,8,1,48,213627,4450
list-d-none,4,1,1,12,548853,45737
list-d-none,4,2,1,24,243061,10127
list-d-none,4,4,1,48,194194,4045
list-d-none,4,8,1,96,227178,2366
list-d-none,4,16,1,192,182963,952
list-d-none,8,1,1,24,295462,12310
list-d-none,8,2,1,48,322157,6711
list-d-none,8,4,1,96,323564,3370
list-d-none,8,8,1,192,300279,1563
list-d-none,8,16,1,384,373565,972
list-d-none,12,1,1,36,359326,9981
list-d-none,12,2,1,72,1168474,16228
list-d-none,12,4,1,144,430411,2988
list-d-none,12,8,1,288,1272776,4419
list-d-none,12,16,1,576,529190,918
list-il-none,2,1,1,6,128259,21376
list-il-none,2,2,1,12,188259,15688
list-il-none,2,4,1,24,172554,7189
list-il-none,2,8,1,48,199431,4154
list-il-none,2,16,1,96,163223,1700
list-il-none,4,1,1,12,178929,14910
list-il-none,4,2,1,24,151325,6305
list-il-none,4,4,1,48,200033,4167
list-il-none,4,8,1,96,190281,1982
list-il-none,4,16,1,192,225380,1173
list-il-none,8,1,1,24,826418,34434
list-il-none,8,2,1,48,312089,6501
list-il-none,8,4,1,96,315714,3288
list-il-none,8,8,1,192,242715,1264
list-il-none,8,16,1,384,350061,911
list-il-none,12,1,1,36,775372,21538
list-il-none,12,2,1,72,409603,5688
list-il-none,12,4,1,144,376063,2611
list-il-none,12,8,1,288,914293,3174
list-il-none,12,16,1,576,1101606,1912
list-dl-none,2,1,1,6,163809,27301
list-dl-none,2,2,1,12,120331,10027
list-dl-none,2,4,1,24,173197,7216
list-dl-none,2,8,1,48,165346,3444
list-dl-none,4,1,1,12,184166,15347
list-dl-none,4,2,1,24,145772,6073
list-dl-none,4,4,1,48,186139,3877
list-dl-none,8,1,1,24,1061645,44235
list-dl-none,8,2,1,48,284699,5931
list-dl-none,8,4,1,96,327462,3411
list-dl-none,8,8,1,192,1018209,5303
list-dl-none,8,16,1,384,654742,1705
list-dl-none,12,1,1,36,1167821,32439
list-dl-none,12,2,1,72,348117,4834
list-dl-none,12,4,1,144,743005,5159
list-dl-none,12,8,1,288,358491,1244
list-dl-none,12,16,1,576,432727,751
list-i-m,12,32,1,1152,544963,473
list-d-m,12,32,1,1152,1071681,930
list-il-m,12,32,1,1152,612634,531
list-dl-m,12,32,1,1152,558961,485
list-i-s,12,32,1,1152,884781,768
list-d-s,12,32,1,1152,1074742,932
list-il-s,12,32,1,1152,1138877,988
list-dl-s,12,32,1,1152,1333313,1157
list-none-none,1,1000,1,3000,2886810,962
list-none-m,1,1000,1,3000,2896784,965
list-none-m,2,1000,1,6000,15741226,2623
list-none-m,4,1000,1,12000,66854906,5571
list-none-m,8,1000,1,24000,267444376,11143
list-none-m,12,1000,1,36000,498672692,13852
list-none-m,16,1000,1,48000,760228472,15838
list-none-m,24,1000,1,72000,1143198535,15877
list-none-s,1,1000,1,3000,2922331,974
list-none-s,2,1000,1,6000,13080489,2180
list-none-s,4,1000,1,12000,39198972,3266
list-none-s,8,1000,1,24000,192275749,8011
list-none-s,12,1000,1,36000,346697734,9630
list-none-s,16,1000,1,48000,474204274,9879
list-none-s,24,1000,1,72000,689218683,9572
